fecha,Nemotecnico,Cantidad,Volumen,Precio Cierre,Precio Mayor,Precio Medio,Precio Menor,Variacion%,Variacion Absoluta
2009-11-23,ISA,96420,1108182440,11440.0,11560.0,11493.28,11440.0,-0.17,-20.0
2009-11-24,ISA,201501,2300202080,11420.0,11460.0,11415.34,11340.0,-0.17,-20.0
2009-11-25,ISA,896959,10415880460,11620.0,11680.0,11612.44,11440.0,1.75,200.0
2009-11-26,ISA,585503,6834478000,11600.0,11760.0,11672.83,11540.0,-0.17,-20.0
2009-11-27,ISA,186574,2190901520,11860.0,11860.0,11742.8,11540.0,2.24,260.0
2009-11-30,ISA,1494995,17419841680,11420.0,11960.0,11652.11,11420.0,-3.71,-440.0
2009-12-01,ISA,765988,9072904340,11940.0,11980.0,11844.71,11520.0,4.55,520.0
2009-12-02,ISA,2690232,32093467580,11820.0,12200.0,11929.63,11800.0,-1.01,-120.0
2009-12-03,ISA,818643,9909696780,12100.0,12200.0,12105.03,11840.0,2.37,280.0
2009-12-04,ISA,445554,5413683260,12140.0,12240.0,12150.45,12040.0,0.33,40.0
2009-12-07,ISA,1108286,13799476640,12480.0,12500.0,12451.19,12200.0,2.8,340.0
2009-12-10,ISA,655834,8311759240,12560.0,12860.0,12673.57,12520.0,-1.1,-140.0
2009-12-11,ISA,928921,11879482740,12920.0,12920.0,12788.47,12580.0,2.87,360.0
2009-12-14,ISA,449716,5830542660,12880.0,13060.0,12964.94,12880.0,-0.31,-40.0
2009-12-15,ISA,945143,12134591160,12880.0,12900.0,12838.89,12740.0,0.0,0.0
2009-12-16,ISA,502518,6494930500,12960.0,12980.0,12924.77,12800.0,0.62,80.0
2009-12-17,ISA,684805,8824799780,12960.0,12960.0,12886.59,12840.0,0.0,0.0
2009-12-18,ISA,245208,3156166040,12900.0,12920.0,12871.38,12800.0,-0.46,-60.0
2009-12-21,ISA,231894,2994753740,12900.0,12960.0,12914.32,12840.0,0.0,0.0
2009-12-22,ISA,224790,2898651140,12860.0,12920.0,12894.93,12800.0,-0.31,-40.0
2009-12-23,ISA,251444,3243969480,12960.0,12960.0,12901.36,12820.0,0.78,100.0
2009-12-24,ISA,269670,3502967720,13100.0,13100.0,12989.83,12900.0,1.08,140.0
2009-12-28,ISA,87045,1124252140,12920.0,13020.0,12915.76,12900.0,-1.37,-180.0
2009-12-29,ISA,137922,1792647300,13060.0,13060.0,12997.54,12900.0,1.08,140.0
2009-12-30,ISA,40848,528162580,12980.0,12980.0,12929.95,12840.0,-0.61,-80.0
2010-01-04,ISA,59831,777290560,12960.0,13020.0,12991.44,12960.0,-0.15,-20.0
2010-01-05,ISA,79520,1031482520,13000.0,13000.0,12971.36,12940.0,0.31,40.0
2010-01-06,ISA,89259,1152242940,12900.0,12980.0,12908.98,12900.0,-0.77,-100.0
2010-01-07,ISA,71353,917616300,12920.0,12960.0,12860.23,12800.0,0.16,20.0
2010-01-08,ISA,202118,2583712900,12700.0,12900.0,12783.19,12700.0,-1.7,-220.0
2010-01-12,ISA,222927,2822813980,12580.0,12800.0,12662.5,12580.0,-0.94,-120.0
2010-01-13,ISA,171629,2178401540,12720.0,12740.0,12692.5,12580.0,1.11,140.0
2010-01-14,ISA,223613,2867512560,12880.0,12900.0,12823.55,12700.0,1.26,160.0
2010-01-15,ISA,191774,2467416040,12880.0,12900.0,12866.27,12800.0,0.0,0.0
2010-01-18,ISA,119940,1533469820,12760.0,12840.0,12785.31,12760.0,-0.93,-120.0
2010-01-19,ISA,349968,4438075280,12700.0,12760.0,12681.37,12620.0,-0.47,-60.0
2010-01-20,ISA,233642,2967274620,12660.0,12780.0,12700.09,12640.0,-0.31,-40.0
2010-01-21,ISA,436177,5469034880,12460.0,12660.0,12538.57,12460.0,-1.58,-200.0
2010-01-22,ISA,319683,3990641580,12500.0,12500.0,12483.12,12440.0,0.32,40.0
2010-01-25,ISA,100298,1239144580,12300.0,12460.0,12354.63,12200.0,-1.6,-200.0
2010-01-26,ISA,101905,1250318320,12460.0,12460.0,12269.45,12100.0,1.3,160.0
2010-01-27,ISA,302640,3761183080,12500.0,12500.0,12427.91,12300.0,0.32,40.0
2010-01-28,ISA,1272897,15983112040,12460.0,12640.0,12556.48,12400.0,-0.32,-40.0
2010-01-29,ISA,443206,5570676600,12680.0,12680.0,12569.05,12480.0,1.77,220.0
2010-02-01,ISA,130902,1643326400,12500.0,12620.0,12553.87,12500.0,-1.42,-180.0
2010-02-02,ISA,139761,1744287740,12460.0,12540.0,12480.5,12460.0,-0.32,-40.0
2010-02-03,ISA,1139985,14100194720,12460.0,12480.0,12368.75,12360.0,0.0,0.0
2010-02-04,ISA,202826,2495549600,12220.0,12400.0,12303.89,12220.0,-1.93,-240.0
2010-02-05,ISA,209081,2553518060,12280.0,12280.0,12213.06,12140.0,0.49,60.0
2010-02-08,ISA,323880,3981571640,12240.0,12340.0,12293.35,12240.0,-0.33,-40.0
2010-02-09,ISA,619296,7673964600,12420.0,12560.0,12391.43,12340.0,1.47,180.0
2010-02-10,ISA,181517,2252399720,12480.0,12480.0,12408.75,12320.0,0.48,60.0
2010-02-11,ISA,557319,6999933800,12580.0,12640.0,12560.01,12400.0,0.8,100.0
2010-02-12,ISA,413365,5181067860,12540.0,12600.0,12533.88,12420.0,-0.32,-40.0
2010-02-15,ISA,65349,819044480,12580.0,12600.0,12533.39,12500.0,0.32,40.0
2010-02-16,ISA,942600,11944409420,12660.0,12720.0,12671.77,12580.0,0.64,80.0
2010-02-17,ISA,320350,4059053600,12580.0,12760.0,12670.68,12580.0,-0.63,-80.0
2010-02-18,ISA,153431,1922309920,12580.0,12580.0,12528.82,12460.0,0.0,0.0
2010-02-19,ISA,446736,5641181440,12740.0,12740.0,12627.55,12540.0,1.27,160.0
2010-02-22,ISA,192981,2452893060,12720.0,12780.0,12710.54,12660.0,-0.16,-20.0
2010-02-23,ISA,1024971,13108055420,12760.0,12840.0,12788.71,12700.0,0.31,40.0
2010-02-24,ISA,531967,6854102920,12980.0,12980.0,12884.45,12800.0,1.72,220.0
2010-02-25,ISA,180590,2315596820,12800.0,12900.0,12822.4,12800.0,-1.39,-180.0
2010-02-26,ISA,196489,2520832580,12880.0,12880.0,12829.38,12780.0,0.63,80.0
2010-03-01,ISA,339771,4357037460,12740.0,12880.0,12823.45,12740.0,-1.09,-140.0
2010-03-02,ISA,239966,3059605180,12700.0,12800.0,12750.16,12700.0,-0.31,-40.0
2010-03-03,ISA,271659,3464162080,12800.0,12800.0,12751.88,12660.0,0.79,100.0
2010-03-04,ISA,165372,2109945780,12720.0,12800.0,12758.78,12720.0,-0.63,-80.0
2010-03-05,ISA,190661,2424110840,12700.0,12780.0,12714.25,12700.0,-0.16,-20.0
2010-03-08,ISA,88950,1131696320,12740.0,12740.0,12722.84,12700.0,0.31,40.0
2010-03-09,ISA,109958,1394475260,12700.0,12740.0,12681.89,12660.0,-0.31,-40.0
2010-03-10,ISA,171732,2184471500,12700.0,12760.0,12720.24,12640.0,0.0,0.0
2010-03-11,ISA,317631,4030054400,12680.0,12700.0,12687.85,12640.0,-0.16,-20.0
2010-03-12,ISA,213195,2693986820,12600.0,12680.0,12636.26,12600.0,-0.63,-80.0
2010-03-15,ISA,66074,833104880,12600.0,12620.0,12608.66,12600.0,0.0,0.0
2010-03-16,ISA,192097,2435157120,12740.0,12740.0,12676.71,12600.0,1.11,140.0
2010-03-17,ISA,252725,3229952100,12820.0,12820.0,12780.5,12740.0,0.63,80.0
2010-03-18,ISA,337287,4318575960,12800.0,12900.0,12803.86,12760.0,-0.16,-20.0
2010-03-19,ISA,386340,4903391360,12600.0,12880.0,12691.91,12600.0,-1.56,-200.0
2010-03-23,ISA,762934,9627798600,12700.0,12700.0,12619.44,12580.0,0.79,100.0
2010-03-24,ISA,122040,1540899500,12660.0,12680.0,12626.18,12600.0,-0.31,-40.0
2010-03-25,ISA,169486,2140499060,12600.0,12680.0,12629.36,12600.0,-0.47,-60.0
2010-03-26,ISA,286547,3613417940,12600.0,12640.0,12610.21,12580.0,0.0,0.0
2010-03-29,ISA,25009,316013640,12600.0,12660.0,12636.0,12600.0,0.0,0.0
2010-03-30,ISA,61552,779199920,12640.0,12680.0,12659.21,12600.0,0.32,40.0
2010-03-31,ISA,169747,2164867100,12800.0,12800.0,12753.49,12640.0,1.27,160.0
2010-04-05,ISA,233789,3003226860,12900.0,12900.0,12845.89,12740.0,0.78,100.0
2010-04-06,ISA,252644,3246145080,12880.0,12880.0,12848.69,12800.0,-0.16,-20.0
2010-04-07,ISA,243169,3118119220,12860.0,12860.0,12822.85,12800.0,-0.16,-20.0
2010-04-08,ISA,774298,10039733520,13040.0,13040.0,12966.24,12820.0,1.4,180.0
2010-04-09,ISA,471120,6153077120,12920.0,13180.0,13060.53,12900.0,-0.92,-120.0
2010-04-12,ISA,101213,1313038480,13000.0,13000.0,12973.02,12900.0,0.62,80.0
2010-04-13,ISA,374113,4881808300,13060.0,13100.0,13049.02,12940.0,0.46,60.0
2010-04-14,ISA,251994,3297901980,13080.0,13120.0,13087.22,13000.0,0.15,20.0
2010-04-15,ISA,284973,3712386760,13000.0,13100.0,13027.15,12960.0,-0.61,-80.0
2010-04-16,ISA,155585,2014063360,12940.0,13000.0,12945.1,12900.0,-0.46,-60.0
2010-04-19,ISA,77877,1003585860,12860.0,12940.0,12886.81,12840.0,-0.62,-80.0
2010-04-20,ISA,181440,2346217120,12900.0,13000.0,12931.09,12860.0,0.31,40.0
2010-04-21,ISA,111426,1441482660,13000.0,13000.0,12936.68,12860.0,0.78,100.0
2010-04-22,ISA,241897,3154396060,13060.0,13100.0,13040.24,12900.0,0.46,60.0
2010-04-23,ISA,91516,1196804060,13120.0,13140.0,13077.54,13020.0,0.46,60.0
2010-04-26,ISA,151581,1983136520,13040.0,13120.0,13083.02,13040.0,-0.61,-80.0
2010-04-27,ISA,269598,3502193840,12960.0,13080.0,12990.43,12960.0,-0.61,-80.0
2010-04-28,ISA,374143,4844633180,12940.0,13000.0,12948.61,12900.0,-0.15,-20.0
2010-04-29,ISA,503326,6507780600,12960.0,13000.0,12929.55,12900.0,0.15,20.0
2010-04-30,ISA,155466,2008813460,12980.0,13000.0,12921.24,12900.0,0.15,20.0
2010-05-03,ISA,303156,3975985180,13160.0,13160.0,13115.31,13000.0,1.39,180.0
2010-05-04,ISA,195526,2557067460,13160.0,13160.0,13077.89,12940.0,0.0,0.0
2010-05-05,ISA,301377,3904156520,12900.0,13020.0,12954.39,12900.0,-1.98,-260.0
2010-05-06,ISA,494803,6246389780,12500.0,12860.0,12623.99,12440.0,-3.1,-400.0
2010-05-07,ISA,731565,8906780060,12500.0,12520.0,12174.97,11860.0,0.0,0.0
2010-05-10,ISA,207612,2658411540,12700.0,13140.0,12804.71,12700.0,1.6,200.0
2010-05-11,ISA,195963,2474941060,12700.0,12700.0,12629.63,12460.0,0.0,0.0
2010-05-12,ISA,214559,2719425940,12700.0,12740.0,12674.49,12640.0,0.0,0.0
2010-05-13,ISA,106258,1364127460,12820.0,12880.0,12837.88,12700.0,0.94,120.0
2010-05-14,ISA,281354,3572000640,12840.0,12840.0,12695.75,12620.0,0.16,20.0
2010-05-18,ISA,112810,1418838700,12500.0,12840.0,12577.24,12500.0,-2.65,-340.0
2010-05-19,ISA,263503,3228781300,12360.0,12500.0,12253.3,12160.0,-1.12,-140.0
2010-05-20,ISA,248616,2994876520,12180.0,12200.0,12046.19,12000.0,-1.46,-180.0
2010-05-21,ISA,345874,4222075760,12120.0,12320.0,12206.98,12020.0,-0.49,-60.0
2010-05-24,ISA,192017,2352804620,12280.0,12340.0,12253.11,12200.0,1.32,160.0
2010-05-25,ISA,183199,2228668420,12240.0,12280.0,12165.29,12060.0,-0.33,-40.0
2010-05-26,ISA,405911,5093275820,12800.0,12800.0,12547.76,12220.0,4.58,560.0
2010-05-27,ISA,169771,2144270400,12560.0,12800.0,12630.37,12560.0,-1.88,-240.0
2010-05-28,ISA,375430,4763705140,12800.0,12900.0,12688.66,12500.0,1.91,240.0
2010-05-31,ISA,122777,1563474540,12720.0,12800.0,12734.26,12680.0,-0.63,-80.0
2010-06-01,ISA,116271,1476329080,12660.0,12800.0,12697.31,12640.0,-0.47,-60.0
2010-06-02,ISA,89170,1132496300,12640.0,12760.0,12700.42,12620.0,-0.16,-20.0
2010-06-03,ISA,73292,929077320,12740.0,12740.0,12676.38,12640.0,0.79,100.0
2010-06-04,ISA,168153,2124629220,12600.0,12660.0,12635.1,12600.0,-1.1,-140.0
2010-06-09,ISA,220203,2776561920,12660.0,12700.0,12609.1,12480.0,-0.16,-20.0
2010-06-10,ISA,376974,4790462020,12780.0,12780.0,12707.67,12660.0,0.95,120.0
2010-06-11,ISA,68850,874642660,12700.0,12780.0,12703.6,12700.0,-0.63,-80.0
2010-06-15,ISA,73387,935966380,12720.0,12800.0,12753.84,12680.0,0.16,20.0
2010-06-16,ISA,215425,2742602340,12760.0,12780.0,12731.12,12700.0,0.31,40.0
2010-06-17,ISA,697117,8874245800,12800.0,12800.0,12729.92,12700.0,0.31,40.0
2010-06-18,ISA,476312,6128048440,12900.0,12900.0,12865.62,12740.0,0.78,100.0
2010-06-21,ISA,710733,9159140000,12760.0,12940.0,12886.89,12760.0,-1.09,-140.0
2010-06-22,ISA,154964,1979492220,12800.0,12800.0,12773.88,12720.0,0.31,40.0
2010-06-23,ISA,120451,1550389100,12900.0,12900.0,12871.53,12780.0,0.78,100.0
2010-06-24,ISA,426532,5499135240,12900.0,12940.0,12892.67,12840.0,0.0,0.0
2010-06-25,ISA,627123,8087687260,12940.0,12940.0,12896.49,12860.0,0.31,40.0
2010-06-28,ISA,46100,594006860,12880.0,12940.0,12885.18,12840.0,-0.46,-60.0
2010-06-29,ISA,338879,4331632080,12820.0,12820.0,12782.24,12740.0,-0.47,-60.0
2010-06-30,ISA,148007,1893081520,12800.0,12820.0,12790.49,12740.0,-0.16,-20.0
2010-07-01,ISA,567246,7203615720,12660.0,12800.0,12699.28,12660.0,-1.09,-140.0
2010-07-02,ISA,77368,978114260,12600.0,12720.0,12642.36,12600.0,-0.47,-60.0
2010-07-06,ISA,369653,4676721360,12660.0,12700.0,12651.65,12600.0,0.48,60.0
2010-07-07,ISA,64688,816988920,12660.0,12660.0,12629.68,12600.0,0.0,0.0
2010-07-08,ISA,243938,3094424940,12700.0,12800.0,12685.29,12640.0,0.32,40.0
2010-07-09,ISA,115074,1463647520,12720.0,12780.0,12719.19,12660.0,0.16,20.0
2010-07-12,ISA,53033,671384440,12700.0,12700.0,12659.75,12640.0,-0.16,-20.0
2010-07-13,ISA,174707,2224766160,12760.0,12780.0,12734.27,12700.0,0.47,60.0
2010-07-14,ISA,681771,8725509240,12860.0,12860.0,12798.3,12700.0,0.78,100.0
2010-07-15,ISA,363637,4682199040,12840.0,12920.0,12876.02,12800.0,-0.16,-20.0
2010-07-16,ISA,400146,5124657380,12760.0,12860.0,12806.97,12760.0,-0.62,-80.0
2010-07-19,ISA,123016,1573123380,12780.0,12820.0,12787.96,12740.0,0.16,20.0
2010-07-21,ISA,390815,5034089620,12940.0,12940.0,12881.0,12780.0,1.25,160.0
2010-07-22,ISA,1248040,16284977220,13000.0,13120.0,13048.44,12940.0,0.46,60.0
2010-07-23,ISA,322819,4213572900,13060.0,13080.0,13052.43,12960.0,0.46,60.0
2010-07-26,ISA,469384,6129630720,13080.0,13100.0,13058.88,12880.0,0.15,20.0
2010-07-27,ISA,392086,5121814140,13080.0,13100.0,13062.99,13040.0,0.0,0.0
2010-07-28,ISA,332110,4312769420,13040.0,13040.0,12985.97,12940.0,-0.31,-40.0
2010-07-29,ISA,197376,2568628760,13060.0,13060.0,13013.89,12960.0,0.15,20.0
2010-07-30,ISA,239188,3113312240,13080.0,13080.0,13016.17,12960.0,0.15,20.0
2010-08-02,ISA,141603,1845009420,13000.0,13080.0,13029.45,13000.0,-0.61,-80.0
2010-08-03,ISA,493125,6353290000,12940.0,12960.0,12883.73,12800.0,-0.46,-60.0
2010-08-04,ISA,612578,7900595260,12900.0,12960.0,12897.29,12860.0,-0.31,-40.0
2010-08-05,ISA,321183,4114153300,12860.0,12860.0,12809.37,12700.0,-0.31,-40.0
2010-08-06,ISA,378430,4807697280,12740.0,12820.0,12704.32,12700.0,-0.93,-120.0
2010-08-09,ISA,130317,1656103320,12740.0,12860.0,12708.27,12660.0,0.0,0.0
2010-08-10,ISA,248019,3150502980,12760.0,12760.0,12702.67,12620.0,0.16,20.0
2010-08-11,ISA,103701,1312049360,12620.0,12800.0,12652.23,12600.0,-1.1,-140.0
2010-08-12,ISA,327827,4120479920,12600.0,12620.0,12569.07,12520.0,-0.16,-20.0
2010-08-13,ISA,426721,5353745240,12540.0,12660.0,12546.24,12520.0,-0.48,-60.0
2010-08-17,ISA,83243,1048388220,12680.0,12680.0,12594.31,12520.0,1.12,140.0
2010-08-18,ISA,125199,1581129560,12700.0,12700.0,12628.93,12500.0,0.16,20.0
2010-08-19,ISA,294030,3732668980,12740.0,12740.0,12694.86,12540.0,0.31,40.0
2010-08-20,ISA,784704,9891099660,12660.0,12740.0,12604.88,12600.0,-0.63,-80.0
2010-08-23,ISA,319311,4085134100,13000.0,13000.0,12793.59,12500.0,2.69,340.0
2010-08-24,ISA,167729,2151410840,12800.0,12980.0,12826.71,12680.0,-1.54,-200.0
2010-08-25,ISA,843670,10803853040,12800.0,12980.0,12805.78,12720.0,0.0,0.0
2010-08-26,ISA,210741,2713913400,12960.0,12960.0,12877.96,12760.0,1.25,160.0
2010-08-27,ISA,270491,3486521200,12900.0,12960.0,12889.6,12820.0,-0.46,-60.0
2010-08-30,ISA,213512,2751335200,12920.0,12920.0,12886.09,12820.0,0.16,20.0
2010-08-31,ISA,337555,4363716720,12960.0,12960.0,12927.42,12860.0,0.31,40.0
2010-09-01,ISA,1818381,23743090920,13140.0,13180.0,13057.27,12900.0,1.39,180.0
2010-09-02,ISA,431955,5664356200,13140.0,13160.0,13113.3,13060.0,0.0,0.0
2010-09-03,ISA,289480,3799780460,13100.0,13200.0,13126.23,13040.0,-0.3,-40.0
2010-09-06,ISA,274898,3612547680,13180.0,13180.0,13141.41,13040.0,0.61,80.0
2010-09-07,ISA,792751,10522097000,13300.0,13400.0,13272.89,13040.0,0.91,120.0
2010-09-08,ISA,948569,12771943580,13560.0,13560.0,13464.43,13300.0,1.95,260.0
2010-09-09,ISA,653965,8945390780,13660.0,13800.0,13678.7,13520.0,0.74,100.0
2010-09-10,ISA,833487,11192469340,13360.0,13700.0,13428.49,13360.0,-2.2,-300.0
2010-09-13,ISA,299509,4022738340,13500.0,13500.0,13431.11,13340.0,1.05,140.0
2010-09-14,ISA,605296,8175370420,13560.0,13600.0,13506.4,13300.0,0.44,60.0
2010-09-15,ISA,405212,5477777500,13540.0,13600.0,13518.3,13400.0,-0.15,-20.0
2010-09-16,ISA,116501,1579806300,13520.0,13700.0,13560.45,13500.0,-0.15,-20.0
2010-09-17,ISA,222822,3017522220,13600.0,13600.0,13542.3,13380.0,0.59,80.0
2010-09-20,ISA,454510,6176813320,13600.0,13660.0,13590.05,13540.0,0.0,0.0
2010-09-21,ISA,779974,10669579320,13780.0,13780.0,13679.4,13600.0,1.32,180.0
2010-09-22,ISA,247489,3402775620,13800.0,13800.0,13749.2,13640.0,0.15,20.0
2010-09-23,ISA,495010,6765434580,13600.0,13760.0,13667.27,13580.0,-1.45,-200.0
2010-09-24,ISA,228545,3123604740,13700.0,13700.0,13667.35,13600.0,0.74,100.0
2010-09-27,ISA,312615,4318270280,13900.0,13940.0,13813.38,13700.0,1.46,200.0
2010-09-28,ISA,713243,9994153980,14180.0,14180.0,14012.27,13720.0,2.01,280.0
2010-09-29,ISA,495560,6992505700,14120.0,14220.0,14110.31,13980.0,-0.42,-60.0
2010-09-30,ISA,441356,6212155400,14100.0,14120.0,14075.16,14000.0,-0.14,-20.0
2010-10-01,ISA,200897,2819639400,14020.0,14100.0,14035.25,14000.0,-0.57,-80.0
2010-10-04,ISA,153990,2157791340,13980.0,14080.0,14012.54,13960.0,-0.29,-40.0
2010-10-05,ISA,341445,4797526420,14100.0,14120.0,14050.66,13960.0,0.86,120.0
2010-10-06,ISA,517811,7316550480,14120.0,14200.0,14129.77,14080.0,0.14,20.0
2010-10-07,ISA,506771,7111161280,14080.0,14180.0,14032.3,14000.0,-0.28,-40.0
2010-10-08,ISA,444775,6282574700,14180.0,14180.0,14125.29,14000.0,0.71,100.0
2010-10-11,ISA,472881,6770254280,14600.0,14600.0,14317.04,14120.0,2.96,420.0
2010-10-12,ISA,211900,3083737680,14560.0,14620.0,14552.8,14500.0,-0.27,-40.0
2010-10-13,ISA,336334,4981490260,14980.0,14980.0,14811.14,14560.0,2.88,420.0
2010-10-14,ISA,352296,5180934680,14700.0,14800.0,14706.2,14620.0,-1.87,-280.0
2010-10-15,ISA,478731,6892120540,14320.0,14500.0,14396.65,14240.0,-2.59,-380.0
2010-10-19,ISA,486361,6956619220,14280.0,14400.0,14303.41,14120.0,-0.28,-40.0
2010-10-20,ISA,798503,11322633140,14180.0,14300.0,14179.83,14120.0,-0.7,-100.0
2010-10-21,ISA,499906,7179274440,14400.0,14400.0,14361.25,14240.0,1.55,220.0
2010-10-22,ISA,438015,6417592240,14760.0,14800.0,14651.54,14320.0,2.5,360.0
2010-10-25,ISA,397752,5820412460,14600.0,14780.0,14633.27,14460.0,-1.08,-160.0
2010-10-26,ISA,535815,7779938080,14500.0,14980.0,14519.82,14360.0,-0.68,-100.0
2010-10-27,ISA,328804,4697519000,14400.0,14400.0,14286.68,14140.0,-0.69,-100.0
2010-10-28,ISA,204333,2946870620,14480.0,14500.0,14421.9,14340.0,0.56,80.0
2010-10-29,ISA,474524,6914528040,14600.0,14640.0,14571.5,14400.0,0.83,120.0
2010-11-02,ISA,199460,2909273860,14500.0,14700.0,14585.75,14500.0,-0.68,-100.0
2010-11-03,ISA,488138,7065582720,14460.0,14600.0,14474.56,14380.0,-0.28,-40.0
2010-11-04,ISA,561620,8143307040,14460.0,14660.0,14499.67,14380.0,0.0,0.0
2010-11-05,ISA,625620,8950857820,14300.0,14460.0,14307.18,14200.0,-1.11,-160.0
2010-11-08,ISA,352400,5013122180,14280.0,14320.0,14225.66,14180.0,-0.14,-20.0
2010-11-09,ISA,334021,4780500240,14360.0,14380.0,14311.98,14160.0,0.56,80.0
2010-11-10,ISA,599534,8438402300,14200.0,14360.0,14074.94,13920.0,-1.11,-160.0
2010-11-11,ISA,298133,4147188600,13620.0,14100.0,13910.53,13620.0,-4.08,-580.0
2010-11-12,ISA,527736,7132672260,13500.0,13800.0,13515.61,13320.0,-0.88,-120.0
2010-11-16,ISA,355518,4631470820,12980.0,13340.0,13027.39,12500.0,-3.85,-520.0
2010-11-17,ISA,619159,8209472480,13280.0,13400.0,13259.07,12840.0,2.31,300.0
2010-11-18,ISA,555063,7620769920,13500.0,13940.0,13729.56,13500.0,1.66,220.0
2010-11-19,ISA,209696,2804040680,13400.0,13600.0,13371.93,13240.0,-0.74,-100.0
2010-11-22,ISA,213631,2844068120,13300.0,13480.0,13312.99,13280.0,-0.75,-100.0
2010-11-23,ISA,501064,6499643920,12960.0,13200.0,12971.68,12900.0,-2.56,-340.0
2010-11-24,ISA,230759,3053911080,13280.0,13300.0,13234.2,12960.0,2.47,320.0
2010-11-25,ISA,252834,3373856620,13320.0,13460.0,13344.16,13280.0,0.3,40.0
2010-11-26,ISA,97444,1286526480,13160.0,13320.0,13202.73,12980.0,-1.2,-160.0
2010-11-29,ISA,123629,1626781060,13400.0,13400.0,13158.57,13020.0,1.82,240.0
2010-11-30,ISA,479571,6475529480,13500.0,13600.0,13502.75,13300.0,0.75,100.0
2010-12-01,ISA,641909,8714296280,13540.0,13660.0,13575.48,13500.0,0.3,40.0
2010-12-02,ISA,292967,4015030820,13820.0,13820.0,13704.72,13520.0,2.07,280.0
2010-12-03,ISA,298896,4136752620,13840.0,13880.0,13840.11,13700.0,0.14,20.0
2010-12-07,ISA,224457,3098029840,13760.0,13900.0,13802.33,13720.0,0.0,0.0
2010-12-09,ISA,185511,2552897260,13760.0,13820.0,13761.43,13680.0,0.0,0.0
2010-12-10,ISA,134735,1862642340,13960.0,13960.0,13824.49,13740.0,1.45,200.0
2010-12-13,ISA,247360,3442808440,13860.0,13960.0,13918.21,13820.0,-0.72,-100.0
2010-12-14,ISA,296235,4139539860,14020.0,14020.0,13973.84,13860.0,1.15,160.0
2010-12-15,ISA,721185,10056982420,13800.0,14020.0,13945.08,13800.0,-1.57,-220.0
2010-12-16,ISA,441786,6168474600,14000.0,14000.0,13962.59,13620.0,1.45,200.0
2010-12-17,ISA,542819,7612254240,14000.0,14100.0,14023.56,13980.0,0.0,0.0
2010-12-20,ISA,521336,7317058060,14020.0,14120.0,14035.21,13980.0,0.14,20.0
2010-12-21,ISA,364065,5148668660,14200.0,14240.0,14142.17,14000.0,1.28,180.0
2010-12-22,ISA,778988,11169355540,14360.0,14420.0,14338.29,14120.0,1.13,160.0
2010-12-23,ISA,446200,6421857080,14360.0,14480.0,14392.33,14280.0,0.0,0.0
2010-12-24,ISA,208821,3008589260,14300.0,14500.0,14407.5,14300.0,-0.42,-60.0
2010-12-27,ISA,456302,6606760960,14400.0,14640.0,14478.92,14400.0,0.7,100.0
2010-12-28,ISA,143192,2025541040,14200.0,14300.0,14145.63,14000.0,-1.39,-200.0
2010-12-29,ISA,246374,3474862120,14080.0,14200.0,14104.01,14000.0,-0.85,-120.0
2010-12-30,ISA,224439,3172210700,14100.0,14260.0,14133.95,14000.0,0.14,20.0
2011-01-03,ISA,131424,1828489300,13960.0,14100.0,13912.9,13740.0,-0.99,-140.0
2011-01-04,ISA,145964,2011189940,13940.0,13940.0,13778.67,13620.0,-0.14,-20.0
2011-01-05,ISA,49012,670858720,13640.0,13780.0,13687.64,13640.0,-2.15,-300.0
2011-01-06,ISA,47013,636469620,13500.0,13600.0,13538.16,13500.0,-1.03,-140.0
2011-01-07,ISA,107553,1472338560,13960.0,13980.0,13689.42,13500.0,3.41,460.0
2011-01-11,ISA,97489,1333305520,13620.0,13960.0,13676.47,13620.0,-2.44,-340.0
2011-01-12,ISA,101046,1389700460,13700.0,13840.0,13753.15,13620.0,0.59,80.0
2011-01-13,ISA,160291,2214770580,13840.0,13880.0,13817.19,13740.0,1.02,140.0
2011-01-14,ISA,192070,2638397940,13800.0,13880.0,13736.65,13680.0,-0.29,-40.0
2011-01-17,ISA,94541,1302472960,13880.0,13900.0,13776.81,13660.0,0.58,80.0
2011-01-18,ISA,150033,2069426500,13800.0,13860.0,13793.14,13740.0,-0.58,-80.0
2011-01-19,ISA,133390,1815341180,13780.0,13780.0,13609.27,13500.0,-0.14,-20.0
2011-01-20,ISA,191947,2594818020,13440.0,13600.0,13518.41,13440.0,-2.47,-340.0
2011-01-21,ISA,93120,1260971440,13460.0,13580.0,13541.36,13460.0,0.15,20.0
2011-01-24,ISA,65403,879549880,13500.0,13500.0,13448.16,13400.0,0.3,40.0
2011-01-25,ISA,133196,1774031340,13400.0,13400.0,13318.95,13260.0,-0.74,-100.0
2011-01-26,ISA,57708,772718980,13400.0,13500.0,13390.15,13280.0,0.0,0.0
2011-01-27,ISA,329040,4446114760,13740.0,13740.0,13512.38,13320.0,2.54,340.0
2011-01-28,ISA,175780,2382952320,13600.0,13740.0,13556.45,13440.0,-1.02,-140.0
2011-01-31,ISA,245845,3277072140,13200.0,13480.0,13329.83,13200.0,-2.94,-400.0
2011-02-01,ISA,788477,10430116220,13160.0,13380.0,13228.18,13160.0,-0.3,-40.0
2011-02-02,ISA,199869,2603139620,12940.0,13200.0,13024.23,12940.0,-1.67,-220.0
